Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion
37,neutral,37,800,22,11,-0.67116827384117,0.131400966183575,0.333333333333333
37,neutral,38,850,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
37,neutral,39,900,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
37,neutral,40,950,21,13,-0.465363249689233,0.120585701981051,0.382352941176471
37,neutral,41,1000,22,12,-0.587786664902119,0.124444444444444,0.352941176470588
37,neutral,42,1050,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
37,neutral,43,1100,22,12,-0.587786664902119,0.124444444444444,0.352941176470588
37,neutral,44,1150,26,12,-0.751416088683921,0.117735849056604,0.315789473684211
37,neutral,45,1200,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
37,neutral,46,1250,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
37,neutral,47,1300,23,12,-0.631271776841858,0.122553191489362,0.342857142857143
37,neutral,48,1350,21,10,-0.716677677970139,0.141749723145072,0.32258064516129
37,neutral,49,1400,21,8,-0.927986771637346,0.164158686730506,0.275862068965517
37,neutral,50,1450,21,6,-1.19625075823203,0.200357781753131,0.222222222222222
37,neutral,51,1500,24,6,-1.32687094064909,0.194662480376766,0.2
37,neutral,52,1550,27,6,-1.44238382777093,0.19020979020979,0.181818181818182
37,neutral,53,1600,28,6,-1.47810191037301,0.188933873144399,0.176470588235294
37,neutral,54,1650,27,6,-1.44238382777093,0.19020979020979,0.181818181818182
37,neutral,55,1700,27,6,-1.44238382777093,0.19020979020979,0.181818181818182
37,neutral,56,1750,27,6,-1.44238382777093,0.19020979020979,0.181818181818182
37,neutral,57,1800,27,6,-1.44238382777093,0.19020979020979,0.181818181818182
38,facilitating,1,-1000,12,18,0.392042087776024,0.134054054054054,0.6
38,facilitating,2,-950,17,21,0.205852054204149,0.103654485049834,0.552631578947368
38,facilitating,3,-900,15,21,0.327212911208416,0.111027756939235,0.583333333333333
38,facilitating,4,-850,15,21,0.327212911208416,0.111027756939235,0.583333333333333
38,facilitating,5,-800,15,21,0.327212911208416,0.111027756939235,0.583333333333333
38,facilitating,6,-750,12,16,0.27763173659828,0.140606060606061,0.571428571428571
38,facilitating,7,-700,18,21,0.150282203049338,0.100565681961031,0.538461538461538
38,facilitating,8,-650,15,21,0.327212911208416,0.111027756939235,0.583333333333333
38,facilitating,9,-600,16,18,0.114410351177744,0.114660114660115,0.529411764705882
38,facilitating,10,-550,18,18,0,0.108108108108108,0.5
38,facilitating,11,-500,20,18,-0.102654154060083,0.102834541858932,0.473684210526316
38,facilitating,12,-450,18,18,0,0.108108108108108,0.5
38,facilitating,13,-400,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
38,facilitating,14,-350,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
38,facilitating,15,-300,21,13,-0.465363249689233,0.120585701981051,0.382352941176471
38,facilitating,16,-250,22,12,-0.587786664902119,0.124444444444444,0.352941176470588
38,facilitating,17,-200,21,14,-0.393904285707088,0.115477145148356,0.4
38,facilitating,18,-150,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
38,facilitating,19,-100,18,16,-0.114410351177744,0.114660114660115,0.470588235294118
38,facilitating,20,-50,18,18,0,0.108108108108108,0.5
38,facilitating,21,0,18,18,0,0.108108108108108,0.5
38,facilitating,22,50,18,18,0,0.108108108108108,0.5
38,facilitating,23,100,19,15,-0.2295744416445,0.115798180314309,0.441176470588235
38,facilitating,24,150,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
38,facilitating,25,200,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
38,facilitating,26,250,21,13,-0.465363249689233,0.120585701981051,0.382352941176471
38,facilitating,27,300,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
38,facilitating,28,350,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
38,facilitating,29,400,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
38,facilitating,30,450,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
38,facilitating,31,500,24,14,-0.524524468124153,0.109781843771992,0.368421052631579
38,facilitating,32,550,22,15,-0.372675285285174,0.108960573476703,0.405405405405405
38,facilitating,33,600,20,15,-0.279584862219162,0.113296616837136,0.428571428571429
38,facilitating,34,650,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
38,facilitating,35,700,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,facilitating,36,750,15,16,0.0625203569813339,0.125122189638319,0.516129032258065
38,facilitating,37,800,12,19,0.444685821261446,0.131282051282051,0.612903225806452
38,facilitating,38,850,12,22,0.587786664902119,0.124444444444444,0.647058823529412
38,facilitating,39,900,15,21,0.327212911208416,0.111027756939235,0.583333333333333
38,facilitating,40,950,16,23,0.353640040243578,0.103159252095422,0.58974358974359
38,facilitating,41,1000,18,27,0.396415272588246,0.0904176904176904,0.6
38,facilitating,42,1050,18,27,0.396415272588246,0.0904176904176904,0.6
38,facilitating,43,1100,16,26,0.473784352085642,0.0983419096626644,0.619047619047619
38,facilitating,44,1150,16,27,0.510825623765991,0.096969696969697,0.627906976744186
38,facilitating,45,1200,17,26,0.414943852062708,0.0948787061994609,0.604651162790698
38,facilitating,46,1250,18,29,0.466619531261495,0.0879523591387998,0.617021276595745
38,facilitating,47,1300,18,30,0.499955951529087,0.0868409392999557,0.625
38,facilitating,48,1350,18,30,0.499955951529087,0.0868409392999557,0.625
38,facilitating,49,1400,12,29,0.858661619037519,0.113898305084746,0.707317073170732
38,facilitating,50,1450,12,32,0.955511445027436,0.110769230769231,0.727272727272727
38,facilitating,51,1500,10,33,1.16017018166754,0.125088841506752,0.767441860465116
38,facilitating,52,1550,6,30,1.54592450671177,0.186633039092056,0.833333333333333
38,facilitating,53,1600,11,27,0.871838969303321,0.123320158102767,0.710526315789474
38,facilitating,54,1650,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,facilitating,55,1700,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,facilitating,56,1750,10,24,0.847297860387204,0.136054421768707,0.705882352941177
38,facilitating,57,1800,7,23,1.14209740060785,0.175886524822695,0.766666666666667
38,filler,1,-1000,10,24,0.847297860387204,0.136054421768707,0.705882352941177
38,filler,2,-950,11,24,0.756326082181477,0.127772848269743,0.685714285714286
38,filler,3,-900,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,4,-850,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,5,-800,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,6,-750,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,7,-700,15,20,0.279584862219162,0.113296616837136,0.571428571428571
38,filler,8,-650,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,filler,9,-600,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,filler,10,-550,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,filler,11,-500,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,filler,12,-450,22,15,-0.372675285285174,0.108960573476703,0.405405405405405
38,filler,13,-400,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
38,filler,14,-350,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
38,filler,15,-300,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
38,filler,16,-250,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
38,filler,17,-200,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
38,filler,18,-150,21,16,-0.264692554227082,0.107117688513037,0.432432432432432
38,filler,19,-100,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,filler,20,-50,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
38,filler,21,0,20,18,-0.102654154060083,0.102834541858932,0.473684210526316
38,filler,22,50,16,20,0.217064505237828,0.109386548410939,0.555555555555556
38,filler,23,100,14,24,0.524524468124153,0.109781843771992,0.631578947368421
38,filler,24,150,12,23,0.631271776841858,0.122553191489362,0.657142857142857
38,filler,25,200,14,24,0.524524468124153,0.109781843771992,0.631578947368421
38,filler,26,250,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,27,300,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,28,350,15,23,0.416160397224912,0.10706932052162,0.605263157894737
38,filler,29,400,17,21,0.205852054204149,0.103654485049834,0.552631578947368
38,filler,30,450,18,21,0.150282203049338,0.100565681961031,0.538461538461538
38,filler,31,500,18,21,0.150282203049338,0.100565681961031,0.538461538461538
38,filler,32,550,18,21,0.150282203049338,0.100565681961031,0.538461538461538
38,filler,33,600,18,21,0.150282203049338,0.100565681961031,0.538461538461538
38,filler,34,650,16,21,0.264692554227082,0.107117688513037,0.567567567567568
38,filler,35,700,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,36,750,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,filler,37,800,13,22,0.510825623765991,0.118518518518519,0.628571428571429
38,filler,38,850,9,25,0.987386653557885,0.144478844169247,0.735294117647059
38,filler,39,900,6,29,1.51258808644418,0.1877444589309,0.828571428571429
38,filler,40,950,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,filler,41,1000,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,filler,42,1050,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,filler,43,1100,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,filler,44,1150,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,filler,45,1200,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,filler,46,1250,6,30,1.54592450671177,0.186633039092056,0.833333333333333
38,filler,47,1300,10,27,0.962810747509048,0.131601731601732,0.72972972972973
38,filler,48,1350,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,filler,49,1400,11,27,0.871838969303321,0.123320158102767,0.710526315789474
38,filler,50,1450,9,29,1.13309846473928,0.139161462979483,0.763157894736842
38,filler,51,1500,11,27,0.871838969303321,0.123320158102767,0.710526315789474
38,filler,52,1550,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,filler,53,1600,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,filler,54,1650,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,filler,55,1700,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,filler,56,1750,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,filler,57,1800,12,27,0.78845736036427,0.116363636363636,0.692307692307692
38,neutral,1,-1000,4,35,2.0654552997051,0.250391236306729,0.897435897435897
38,neutral,2,-950,3,39,2.42353770341171,0.311030741410488,0.928571428571429
38,neutral,3,-900,3,38,2.39789527279837,0.311688311688312,0.926829268292683
38,neutral,4,-850,7,33,1.49664241828876,0.16318407960199,0.825
38,neutral,5,-800,9,30,1.16643488500687,0.138050043140638,0.769230769230769
38,neutral,6,-750,13,30,0.815036998168982,0.106860959319976,0.697674418604651
38,neutral,7,-700,14,29,0.710241613919245,0.102863822326125,0.674418604651163
38,neutral,8,-650,12,29,0.858661619037519,0.113898305084746,0.707317073170732
38,neutral,9,-600,12,30,0.89199803930511,0.112786885245902,0.714285714285714
38,neutral,10,-550,12,30,0.89199803930511,0.112786885245902,0.714285714285714
38,neutral,11,-500,13,27,0.711496319228142,0.11043771043771,0.675
38,neutral,12,-450,16,24,0.395312736644146,0.101422387136673,0.6
38,neutral,13,-400,20,20,0,0.0975609756097561,0.5
38,neutral,14,-350,24,19,-0.22825865198098,0.0920983778126635,0.441860465116279
38,neutral,15,-300,27,18,-0.396415272588246,0.0904176904176904,0.4
38,neutral,16,-250,27,18,-0.396415272588246,0.0904176904176904,0.4
38,neutral,17,-200,27,18,-0.396415272588246,0.0904176904176904,0.4
38,neutral,18,-150,28,18,-0.432133355190326,0.0891417733522997,0.391304347826087
38,neutral,19,-100,30,18,-0.499955951529087,0.0868409392999557,0.375
38,neutral,20,-50,29,18,-0.466619531261495,0.0879523591387998,0.382978723404255
38,neutral,21,0,27,18,-0.396415272588246,0.0904176904176904,0.4
38,neutral,22,50,27,16,-0.510825623765991,0.096969696969697,0.372093023255814
38,neutral,23,100,23,16,-0.353640040243578,0.103159252095422,0.41025641025641
38,neutral,24,150,18,21,0.150282203049338,0.100565681961031,0.538461538461538
38,neutral,25,200,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
38,neutral,26,250,15,25,0.49783842823918,0.103731815306768,0.625
38,neutral,27,300,14,27,0.640037355245997,0.105329153605016,0.658536585365854
38,neutral,28,350,12,28,0.824175442966349,0.115087719298246,0.7
38,neutral,29,400,14,27,0.640037355245997,0.105329153605016,0.658536585365854
38,neutral,30,450,15,27,0.573345980747325,0.100879765395894,0.642857142857143
38,neutral,31,500,15,25,0.49783842823918,0.103731815306768,0.625
38,neutral,32,550,16,24,0.395312736644146,0.101422387136673,0.6
38,neutral,33,600,14,25,0.564529802737852,0.108181203515889,0.641025641025641
38,neutral,34,650,9,30,1.16643488500687,0.138050043140638,0.769230769230769
38,neutral,35,700,7,33,1.49664241828876,0.16318407960199,0.825
38,neutral,36,750,6,36,1.72551008368685,0.181243414120126,0.857142857142857
38,neutral,37,800,6,33,1.63974326192943,0.183696900114811,0.846153846153846
38,neutral,38,850,9,33,1.26025364022453,0.135113904163394,0.785714285714286
38,neutral,39,900,9,33,1.26025364022453,0.135113904163394,0.785714285714286
38,neutral,40,950,9,33,1.26025364022453,0.135113904163394,0.785714285714286
38,neutral,41,1000,7,31,1.43508452528932,0.165079365079365,0.815789473684211
38,neutral,42,1050,8,30,1.2776605201171,0.150433944069431,0.789473684210526
38,neutral,43,1100,6,31,1.57818536893,0.185592185592186,0.837837837837838
38,neutral,44,1150,7,30,1.4028236630711,0.166120218579235,0.810810810810811
38,neutral,45,1200,9,30,1.16643488500687,0.138050043140638,0.769230769230769
38,neutral,46,1250,9,29,1.13309846473928,0.139161462979483,0.763157894736842
38,neutral,47,1300,11,27,0.871838969303321,0.123320158102767,0.710526315789474
38,neutral,48,1350,13,24,0.595983432106298,0.114890400604686,0.648648648648649
38,neutral,49,1400,15,24,0.45783309362548,0.10533245556287,0.615384615384615
38,neutral,50,1450,16,26,0.473784352085642,0.0983419096626644,0.619047619047619
38,neutral,51,1500,18,27,0.396415272588246,0.0904176904176904,0.6
38,neutral,52,1550,18,25,0.320907720080101,0.0932697403285639,0.581395348837209
38,neutral,53,1600,17,24,0.336472236621213,0.0979591836734694,0.585365853658537
38,neutral,54,1650,15,26,0.536304709066976,0.102251978088862,0.634146341463415
38,neutral,55,1700,15,27,0.573345980747325,0.100879765395894,0.642857142857143
38,neutral,56,1750,12,28,0.824175442966349,0.115087719298246,0.7
38,neutral,57,1800,11,26,0.834797697622972,0.124692370795734,0.702702702702703
39,facilitating,1,-1000,12,29,0.858661619037519,0.113898305084746,0.707317073170732
39,facilitating,2,-950,15,28,0.609064063349404,0.0996038483305037,0.651162790697674
39,facilitating,3,-900,14,27,0.640037355245997,0.105329153605016,0.658536585365854
39,facilitating,4,-850,12,30,0.89199803930511,0.112786885245902,0.714285714285714
39,facilitating,5,-800,12,30,0.89199803930511,0.112786885245902,0.714285714285714
39,facilitating,6,-750,13,26,0.674455047547793,0.111809923130678,0.666666666666667
39,facilitating,7,-700,17,24,0.336472236621213,0.0979591836734694,0.585365853658537
39,facilitating,8,-650,15,27,0.573345980747325,0.100879765395894,0.642857142857143
39,facilitating,9,-600,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
39,facilitating,10,-550,15,28,0.609064063349404,0.0996038483305037,0.651162790697674
39,facilitating,11,-500,18,27,0.396415272588246,0.0904176904176904,0.6
39,facilitating,12,-450,18,27,0.396415272588246,0.0904176904176904,0.6
39,facilitating,13,-400,20,24,0.178248231406319,0.0895968143354903,0.545454545454545
39,facilitating,14,-350,21,20,-0.0476280489892546,0.0952921157118548,0.48780487804878
39,facilitating,15,-300,25,16,-0.435318071257845,0.0998217468805704,0.390243902439024
39,facilitating,16,-250,30,12,-0.89199803930511,0.112786885245902,0.285714285714286
39,facilitating,17,-200,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,18,-150,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,19,-100,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,20,-50,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,21,0,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,22,50,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,23,100,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,24,150,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,25,200,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,26,250,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,27,300,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
39,facilitating,28,350,31,12,-0.924258901523332,0.111746031746032,0.27906976744186
39,facilitating,29,400,28,15,-0.609064063349404,0.0996038483305037,0.348837209302326
39,facilitating,30,450,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
39,facilitating,31,500,15,29,0.643550239420573,0.0984144341170038,0.659090909090909
39,facilitating,32,550,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
